36236.0	0.0
7506.0	0.0006
4091.0	0.0012
2775.0	0.0018
2027.0	0.0024
1552.0	0.003
1226.0	0.0036
970.0	0.0042
795.0	0.0048
635.0	0.0054
688.0	0.006
553.0	0.0066
447.0	0.0072
336.0	0.0078
293.0	0.0084
271.0	0.009
227.0	0.0096
212.0	0.0102
134.0	0.0108
146.0	0.0114
140.0	0.012
142.0	0.0126
102.0	0.0132
76.0	0.0138
81.0	0.0144
71.0	0.015
54.0	0.0156
62.0	0.0162
59.0	0.0168
49.0	0.0174
39.0	0.018
42.0	0.0186
42.0	0.0192
43.0	0.0198
30.0	0.0204
30.0	0.021
24.0	0.0216
35.0	0.0222
17.0	0.0228
29.0	0.0234
20.0	0.024
19.0	0.0246
22.0	0.0252
21.0	0.0258
11.0	0.0264
9.0	0.027
14.0	0.0276
19.0	0.0282
14.0	0.0288
11.0	0.0294
10.0	0.03
4.0	0.0306
10.0	0.0312
10.0	0.0318
3.0	0.0324
11.0	0.033
6.0	0.0336
8.0	0.0342
7.0	0.0348
5.0	0.0354
3.0	0.036
4.0	0.0366
8.0	0.0372
4.0	0.0378
3.0	0.0384
4.0	0.039
5.0	0.0396
2.0	0.0402
2.0	0.0408
1.0	0.0414
2.0	0.042
4.0	0.0426
2.0	0.0432
1.0	0.0438
2.0	0.0444
3.0	0.045
0.0	0.0456
0.0	0.0462
1.0	0.0468
4.0	0.0474
3.0	0.048
0.0	0.0486
1.0	0.0492
1.0	0.0498
0.0	0.0504
0.0	0.051
1.0	0.0516
0.0	0.0522
1.0	0.0528
0.0	0.0534
1.0	0.054
0.0	0.0546
0.0	0.0552
0.0	0.0558
1.0	0.0564
0.0	0.057
1.0	0.0576
0.0	0.0582
0.0	0.0588
0.0	0.0594
0.0	0.06
0.0	0.0606
0.0	0.0612
0.0	0.0618
0.0	0.0624
0.0	0.063
0.0	0.0636
0.0	0.0642
0.0	0.0648
0.0	0.0654
0.0	0.066
0.0	0.0666
0.0	0.0672
0.0	0.0678
0.0	0.0684
0.0	0.069
0.0	0.0696
0.0	0.0702
0.0	0.0708
0.0	0.0714
0.0	0.072
0.0	0.0726
0.0	0.0732
0.0	0.0738
0.0	0.0744
0.0	0.075
0.0	0.0756
0.0	0.0762
0.0	0.0768
0.0	0.0774
0.0	0.078
0.0	0.0786
0.0	0.0792
0.0	0.0798
0.0	0.0804
0.0	0.081
0.0	0.0816
0.0	0.0822
0.0	0.0828
0.0	0.0834
0.0	0.084
0.0	0.0846
0.0	0.0852
0.0	0.0858
0.0	0.0864
0.0	0.087
0.0	0.0876
0.0	0.0882
0.0	0.0888
0.0	0.0894
0.0	0.09
0.0	0.0906
0.0	0.0912
0.0	0.0918
0.0	0.0924
0.0	0.093
0.0	0.0936
0.0	0.0942
0.0	0.0948
0.0	0.0954
0.0	0.096
0.0	0.0966
0.0	0.0972
0.0	0.0978
0.0	0.0984
0.0	0.099
0.0	0.0996
0.0	0.1002
0.0	0.1008
0.0	0.1014
0.0	0.102
0.0	0.1026
0.0	0.1032
0.0	0.1038
0.0	0.1044
0.0	0.105
0.0	0.1056
0.0	0.1062
0.0	0.1068
0.0	0.1074
0.0	0.108
0.0	0.1086
0.0	0.1092
0.0	0.1098
0.0	0.1104
0.0	0.111
0.0	0.1116
0.0	0.1122
0.0	0.1128
0.0	0.1134
0.0	0.114
0.0	0.1146
0.0	0.1152
0.0	0.1158
0.0	0.1164
0.0	0.117
0.0	0.1176
0.0	0.1182
0.0	0.1188
0.0	0.1194
0.0	0.12
0.0	0.1206
0.0	0.1212
0.0	0.1218
0.0	0.1224
0.0	0.123
0.0	0.1236
0.0	0.1242
0.0	0.1248
0.0	0.1254
0.0	0.126
0.0	0.1266
0.0	0.1272
0.0	0.1278
0.0	0.1284
0.0	0.129
0.0	0.1296
0.0	0.1302
0.0	0.1308
0.0	0.1314
0.0	0.132
0.0	0.1326
0.0	0.1332
0.0	0.1338
0.0	0.1344
0.0	0.135
0.0	0.1356
0.0	0.1362
0.0	0.1368
0.0	0.1374
0.0	0.138
0.0	0.1386
0.0	0.1392
0.0	0.1398
0.0	0.1404
0.0	0.141
0.0	0.1416
0.0	0.1422
0.0	0.1428
0.0	0.1434
0.0	0.144
0.0	0.1446
0.0	0.1452
0.0	0.1458
0.0	0.1464
0.0	0.147
0.0	0.1476
0.0	0.1482
0.0	0.1488
0.0	0.1494
0.0	0.15
0.0	0.1506
0.0	0.1512
0.0	0.1518
0.0	0.1524
0.0	0.153
0.0	0.1536
0.0	0.1542
0.0	0.1548
0.0	0.1554
0.0	0.156
0.0	0.1566
0.0	0.1572
0.0	0.1578
0.0	0.1584
0.0	0.159
0.0	0.1596
0.0	0.1602
0.0	0.1608
0.0	0.1614
0.0	0.162
0.0	0.1626
0.0	0.1632
0.0	0.1638
0.0	0.1644
0.0	0.165
0.0	0.1656
0.0	0.1662
0.0	0.1668
0.0	0.1674
0.0	0.168
0.0	0.1686
0.0	0.1692
0.0	0.1698
0.0	0.1704
0.0	0.171
0.0	0.1716
0.0	0.1722
0.0	0.1728
0.0	0.1734
0.0	0.174
0.0	0.1746
0.0	0.1752
0.0	0.1758
0.0	0.1764
0.0	0.177
0.0	0.1776
0.0	0.1782
0.0	0.1788
0.0	0.1794
0.0	0.18
0.0	0.1806
0.0	0.1812
0.0	0.1818
0.0	0.1824
0.0	0.183
0.0	0.1836
0.0	0.1842
0.0	0.1848
0.0	0.1854
0.0	0.186
0.0	0.1866
0.0	0.1872
0.0	0.1878
0.0	0.1884
0.0	0.189
0.0	0.1896
0.0	0.1902
0.0	0.1908
0.0	0.1914
0.0	0.192
0.0	0.1926
0.0	0.1932
0.0	0.1938
0.0	0.1944
0.0	0.195
0.0	0.1956
0.0	0.1962
0.0	0.1968
0.0	0.1974
0.0	0.198
0.0	0.1986
0.0	0.1992
0.0	0.1998
0.0	0.2004
0.0	0.201
0.0	0.2016
0.0	0.2022
0.0	0.2028
0.0	0.2034
0.0	0.204
0.0	0.2046
0.0	0.2052
0.0	0.2058
0.0	0.2064
0.0	0.207
0.0	0.2076
0.0	0.2082
0.0	0.2088
0.0	0.2094
0.0	0.21
0.0	0.2106
0.0	0.2112
0.0	0.2118
0.0	0.2124
0.0	0.213
0.0	0.2136
0.0	0.2142
0.0	0.2148
0.0	0.2154
0.0	0.216
0.0	0.2166
0.0	0.2172
0.0	0.2178
0.0	0.2184
0.0	0.219
0.0	0.2196
0.0	0.2202
0.0	0.2208
0.0	0.2214
0.0	0.222
0.0	0.2226
0.0	0.2232
0.0	0.2238
0.0	0.2244
0.0	0.225
0.0	0.2256
0.0	0.2262
0.0	0.2268
0.0	0.2274
0.0	0.228
0.0	0.2286
0.0	0.2292
0.0	0.2298
0.0	0.2304
0.0	0.231
0.0	0.2316
0.0	0.2322
0.0	0.2328
0.0	0.2334
0.0	0.234
0.0	0.2346
0.0	0.2352
0.0	0.2358
0.0	0.2364
0.0	0.237
0.0	0.2376
0.0	0.2382
0.0	0.2388
0.0	0.2394
0.0	0.24
0.0	0.2406
0.0	0.2412
0.0	0.2418
0.0	0.2424
0.0	0.243
0.0	0.2436
0.0	0.2442
0.0	0.2448
0.0	0.2454
0.0	0.246
0.0	0.2466
0.0	0.2472
0.0	0.2478
0.0	0.2484
0.0	0.249
0.0	0.2496
0.0	0.2502
0.0	0.2508
0.0	0.2514
0.0	0.252
0.0	0.2526
0.0	0.2532
0.0	0.2538
0.0	0.2544
0.0	0.255
0.0	0.2556
0.0	0.2562
0.0	0.2568
0.0	0.2574
0.0	0.258
0.0	0.2586
0.0	0.2592
0.0	0.2598
0.0	0.2604
0.0	0.261
0.0	0.2616
0.0	0.2622
0.0	0.2628
0.0	0.2634
0.0	0.264
0.0	0.2646
0.0	0.2652
0.0	0.2658
0.0	0.2664
0.0	0.267
0.0	0.2676
0.0	0.2682
0.0	0.2688
0.0	0.2694
0.0	0.27
0.0	0.2706
0.0	0.2712
0.0	0.2718
0.0	0.2724
0.0	0.273
0.0	0.2736
0.0	0.2742
0.0	0.2748
0.0	0.2754
0.0	0.276
0.0	0.2766
0.0	0.2772
0.0	0.2778
0.0	0.2784
0.0	0.279
0.0	0.2796
0.0	0.2802
0.0	0.2808
0.0	0.2814
0.0	0.282
0.0	0.2826
0.0	0.2832
0.0	0.2838
0.0	0.2844
0.0	0.285
0.0	0.2856
0.0	0.2862
0.0	0.2868
0.0	0.2874
0.0	0.288
0.0	0.2886
0.0	0.2892
0.0	0.2898
0.0	0.2904
0.0	0.291
0.0	0.2916
0.0	0.2922
0.0	0.2928
0.0	0.2934
0.0	0.294
0.0	0.2946
0.0	0.2952
0.0	0.2958
0.0	0.2964
0.0	0.297
0.0	0.2976
0.0	0.2982
0.0	0.2988
0.0	0.2994
0.0	0.3
0.0	0.3006
0.0	0.3012
0.0	0.3018
0.0	0.3024
0.0	0.303
0.0	0.3036
0.0	0.3042
0.0	0.3048
0.0	0.3054
0.0	0.306
0.0	0.3066
0.0	0.3072
0.0	0.3078
0.0	0.3084
0.0	0.309
0.0	0.3096
0.0	0.3102
0.0	0.3108
0.0	0.3114
0.0	0.312
0.0	0.3126
0.0	0.3132
0.0	0.3138
0.0	0.3144
0.0	0.315
0.0	0.3156
0.0	0.3162
0.0	0.3168
0.0	0.3174
0.0	0.318
0.0	0.3186
0.0	0.3192
0.0	0.3198
0.0	0.3204
0.0	0.321
0.0	0.3216
0.0	0.3222
0.0	0.3228
0.0	0.3234
0.0	0.324
0.0	0.3246
0.0	0.3252
0.0	0.3258
0.0	0.3264
0.0	0.327
0.0	0.3276
0.0	0.3282
0.0	0.3288
0.0	0.3294
0.0	0.33
0.0	0.3306
0.0	0.3312
0.0	0.3318
0.0	0.3324
0.0	0.333
0.0	0.3336
0.0	0.3342
0.0	0.3348
0.0	0.3354
0.0	0.336
0.0	0.3366
0.0	0.3372
0.0	0.3378
0.0	0.3384
0.0	0.339
0.0	0.3396
0.0	0.3402
0.0	0.3408
0.0	0.3414
0.0	0.342
0.0	0.3426
0.0	0.3432
0.0	0.3438
0.0	0.3444
0.0	0.345
0.0	0.3456
0.0	0.3462
0.0	0.3468
0.0	0.3474
0.0	0.348
0.0	0.3486
0.0	0.3492
0.0	0.3498
0.0	0.3504
0.0	0.351
0.0	0.3516
0.0	0.3522
0.0	0.3528
0.0	0.3534
0.0	0.354
0.0	0.3546
0.0	0.3552
0.0	0.3558
0.0	0.3564
0.0	0.357
0.0	0.3576
0.0	0.3582
